SaleID,CustomerID,EmployeeID,StoreID,SaleDate,PaymentMethod,TotalAmount,TransactionStatus
2835,160,21,8,2025-03-22,Online,938.7,Cancelled
2836,248,27,8,2023-01-22,POS,48589.57,Cancelled
2837,295,8,2,2023-07-10,Online,37023.67,Completed
2838,76,21,1,2024-03-01,Online,45348.59,Cancelled
2839,331,9,8,2025-11-17,Cash,30522.05,Completed
2840,459,23,10,2025-02-20,Card,40607.05,Pending
2841,390,30,3,2024-01-10,Card,33566.17,Pending
2842,232,4,10,2025-12-12,Cash,9500.88,Completed
2843,218,2,9,2023-08-02,Transfer,17899.76,Cancelled
2844,278,7,1,2025-07-18,POS,37163.42,Cancelled
2845,394,29,8,2023-09-10,Online,34453.03,Cancelled
2846,439,17,1,2024-10-27,Card,5653.48,Cancelled
2847,169,15,3,2025-07-30,Card,13628.6,Completed
2848,78,29,3,2023-11-29,Cash,21990.41,Cancelled
2849,221,10,4,2025-03-19,Cash,3998.11,Pending
2850,80,10,3,2025-07-08,Online,45044.46,Cancelled
2851,370,10,6,2025-05-29,POS,24989.46,Pending
2852,104,8,10,2024-08-02,Cash,44142.0,Cancelled
2853,395,2,4,2023-02-17,Transfer,39456.98,Cancelled
2854,250,10,8,2023-06-12,Online,26980.8,Completed
2855,358,24,5,2025-12-08,Cash,48494.66,Pending
2856,319,6,6,2024-07-29,Online,49874.37,Pending
2857,270,1,9,2024-08-31,Cash,41728.21,Pending
2858,460,7,1,2024-03-04,POS,33610.37,Completed
2859,127,10,2,2025-12-16,POS,724.72,Pending
2860,400,13,7,2023-04-10,POS,4149.18,Pending
2861,232,14,1,2024-07-03,POS,28911.28,Completed
2862,252,28,2,2025-02-26,Transfer,27530.12,Completed
2863,345,28,6,2023-06-29,POS,3529.97,Pending
2864,392,17,9,2025-03-18,POS,12601.4,Pending
2865,413,7,6,2023-02-09,POS,29948.91,Cancelled
2866,81,7,8,2025-09-08,Transfer,10363.91,Completed
2867,242,1,2,2023-09-11,Transfer,16025.99,Cancelled
2868,188,25,6,2023-03-23,Cash,12149.75,Pending
2869,408,11,2,2024-06-08,POS,1150.34,Completed
2870,231,15,6,2025-08-22,Transfer,40899.51,Pending
2871,228,22,1,2023-06-30,Transfer,15336.03,Pending
2872,149,24,2,2023-08-29,Card,14597.9,Completed
2873,284,11,7,2025-08-28,Cash,30407.14,Pending
2874,399,15,9,2024-05-27,POS,6346.06,Cancelled
2875,149,29,2,2025-04-21,Cash,23040.48,Pending
2876,157,14,8,2024-08-22,Card,8975.05,Pending
2877,273,20,4,2025-02-04,Card,16829.6,Completed
2878,240,14,3,2024-03-09,Online,3764.09,Pending
2879,487,19,1,2023-01-29,Card,44037.97,Pending
2880,50,6,7,2023-04-03,Transfer,28819.12,Completed
2881,432,27,8,2023-10-09,Online,41707.57,Cancelled
2882,498,12,8,2023-02-17,Online,21789.63,Pending
2883,251,23,3,2024-10-18,Cash,40929.68,Pending
2884,493,21,1,2024-12-30,Online,49914.37,Cancelled
2885,486,3,7,2023-12-17,Card,37031.48,Completed
2886,11,25,9,2023-04-28,Online,40923.37,Pending
2887,66,14,6,2024-08-17,Card,5489.41,Completed
2888,493,8,8,2023-02-01,Transfer,39184.75,Pending
2889,324,30,9,2025-08-18,Online,13297.93,Completed
2890,105,29,8,2025-08-31,Transfer,5651.82,Pending
2891,382,15,3,2024-03-03,Card,21488.74,Cancelled
2892,396,2,3,2023-11-17,POS,23013.72,Cancelled
2893,441,6,7,2024-09-30,Online,6487.14,Cancelled
2894,77,7,1,2024-11-04,Cash,41839.48,Completed
2895,195,11,10,2024-04-01,Online,44222.35,Pending
2896,19,18,3,2024-02-06,Transfer,18274.09,Completed
2897,188,6,9,2023-03-30,Online,5396.91,Cancelled
2898,429,2,2,2025-12-05,POS,20585.26,Cancelled
2899,371,6,9,2024-08-17,Transfer,24249.23,Completed
2900,395,10,3,2024-12-04,Online,43020.88,Cancelled
2901,390,16,6,2023-11-13,Card,28144.85,Completed
2902,341,9,3,2023-01-06,POS,3699.72,Pending
2903,412,24,4,2024-06-27,POS,8666.85,Completed
2904,310,20,9,2023-01-31,Cash,42567.84,Cancelled
2905,116,30,2,2025-02-17,Transfer,46561.18,Pending
2906,292,5,7,2023-03-25,POS,2059.3,Completed
2907,475,18,5,2024-05-08,Online,44494.92,Cancelled
2908,12,27,7,2025-06-12,Online,49466.4,Completed
2909,281,9,10,2025-08-05,Online,32668.6,Cancelled
2910,486,20,3,2025-12-07,Transfer,33346.19,Completed
2911,276,20,5,2025-11-19,POS,19891.53,Pending
2912,397,14,3,2024-02-23,Transfer,39925.82,Cancelled
2913,479,15,4,2025-08-14,Transfer,22239.84,Pending
2914,290,18,2,2025-05-14,Online,25473.78,Cancelled
2915,40,25,10,2023-08-05,Online,22081.6,Cancelled
2916,91,10,6,2023-08-13,Transfer,1827.08,Cancelled
2917,417,28,6,2025-06-27,POS,26506.35,Pending
2918,406,5,7,2025-09-13,Transfer,38665.85,Cancelled
2919,224,30,2,2023-12-04,Transfer,23622.59,Pending
2920,168,5,7,2025-04-08,Transfer,26418.24,Completed
2921,141,30,5,2024-06-10,Card,45908.63,Completed
2922,265,8,2,2025-04-20,POS,46397.0,Pending
2923,183,26,7,2023-07-16,POS,36753.11,Pending
2924,252,27,7,2024-06-06,Cash,6149.93,Pending
2925,134,11,5,2025-09-01,Cash,11218.5,Completed
2926,366,7,2,2024-12-17,Cash,25766.93,Cancelled
2927,201,15,5,2023-07-01,POS,26507.68,Completed
2928,309,21,10,2023-09-19,POS,46772.64,Pending
2929,273,24,5,2025-04-10,POS,45523.56,Pending
2930,225,10,6,2025-01-03,POS,10243.48,Completed
2931,447,30,3,2025-01-02,Transfer,43038.71,Cancelled
2932,178,28,1,2023-12-20,Cash,12960.91,Cancelled
2933,103,8,2,2023-03-26,Cash,25110.96,Completed
2934,458,19,3,2023-05-11,Cash,26669.06,Cancelled
2935,312,5,7,2023-08-22,Transfer,48274.92,Completed
2936,252,23,5,2024-06-07,Card,27612.64,Completed
2937,24,28,5,2025-07-28,Transfer,15139.11,Cancelled
2938,476,7,7,2024-08-13,Card,37867.85,Cancelled
2939,40,6,9,2024-12-01,Transfer,49595.95,Pending
2940,187,9,3,2024-11-24,Transfer,40380.71,Cancelled
2941,377,30,8,2024-01-13,POS,36377.89,Pending
2942,237,9,8,2025-06-08,Cash,5864.2,Cancelled
2943,86,26,9,2023-10-18,POS,8716.75,Completed
2944,122,23,3,2023-04-20,Cash,39110.91,Completed
2945,232,6,10,2024-02-20,POS,27094.2,Cancelled
2946,381,10,10,2023-06-17,Cash,15591.56,Pending
2947,366,12,5,2023-10-31,Transfer,41102.3,Completed
2948,213,16,6,2023-10-03,Card,33775.6,Completed
2949,326,8,10,2024-07-17,POS,24224.83,Completed
2950,122,1,9,2025-08-29,POS,960.97,Cancelled
2951,445,9,5,2024-05-14,Cash,4048.53,Pending
2952,284,7,8,2023-03-30,Transfer,17671.35,Pending
2953,265,29,1,2025-08-27,Cash,16433.58,Pending
2954,41,22,4,2024-08-21,POS,27286.09,Pending
2955,421,17,10,2025-07-14,Online,31101.16,Completed
2956,285,2,4,2024-01-06,Transfer,9345.28,Pending
2957,217,17,8,2023-06-05,Cash,3247.35,Cancelled
2958,103,24,10,2025-03-18,Cash,12084.79,Pending
2959,465,7,4,2023-10-13,Transfer,17449.84,Cancelled
2960,61,17,7,2025-02-22,Online,36668.37,Completed
2961,148,28,4,2024-12-30,Transfer,36920.65,Completed
2962,227,4,9,2025-08-17,Online,41951.44,Pending
2963,223,1,4,2023-12-27,Online,3457.59,Cancelled
2964,409,16,8,2025-08-08,POS,42292.99,Completed
2965,37,15,1,2023-12-11,Cash,8036.79,Completed
2966,394,21,1,2023-07-19,Online,18223.52,Cancelled
2967,231,18,10,2024-02-02,Card,20766.44,Cancelled
2968,29,20,5,2023-08-16,Card,33525.83,Pending
2969,404,5,8,2023-02-12,Cash,12931.17,Cancelled
2970,132,16,5,2025-01-12,POS,9308.7,Cancelled
2971,186,24,9,2024-03-16,POS,6608.24,Cancelled
2972,151,24,3,2023-06-01,Cash,45339.86,Pending
2973,14,3,3,2025-09-14,Online,13805.92,Cancelled
2974,497,29,2,2025-07-28,Transfer,44907.42,Pending
2975,278,19,2,2025-08-29,Card,641.11,Pending
2976,305,22,3,2024-02-01,Transfer,1572.41,Completed
2977,96,28,4,2023-07-15,Transfer,31049.23,Pending
2978,340,11,2,2023-05-30,Online,12681.06,Pending
2979,369,7,10,2024-06-17,Transfer,2060.28,Cancelled
2980,424,22,4,2023-02-23,POS,29449.16,Cancelled
2981,278,4,8,2024-07-09,Transfer,40932.81,Cancelled
2982,113,28,7,2024-07-18,Cash,42961.12,Cancelled
2983,107,17,1,2024-07-02,Transfer,25824.96,Pending
2984,368,6,5,2025-05-11,Transfer,3245.23,Completed
2985,214,10,8,2024-04-12,Online,37532.42,Cancelled
2986,161,13,1,2025-04-07,Card,15486.06,Completed
2987,201,12,1,2023-10-31,Transfer,48273.58,Pending
2988,450,27,1,2023-01-23,Card,36387.87,Cancelled
2989,454,27,4,2024-11-21,Transfer,17131.78,Pending
2990,478,29,8,2023-06-22,Online,16538.02,Cancelled
2991,256,8,7,2025-01-04,Card,48190.03,Pending
2992,8,28,8,2025-04-28,Card,7232.9,Pending
2993,97,25,6,2024-02-11,Online,1166.86,Pending
2994,122,19,6,2024-07-18,Transfer,49978.56,Cancelled
2995,232,23,2,2024-05-16,Card,4204.47,Completed
2996,443,12,10,2025-02-17,Card,15327.89,Pending
2997,122,15,4,2024-03-02,Online,3856.22,Pending
2998,228,8,3,2025-02-15,Card,750.0,Cancelled
2999,191,10,8,2025-10-28,Online,14142.85,Completed
3000,414,17,4,2023-10-10,Card,18866.08,Completed
3001,143,14,7,2024-09-26,Card,35411.36,Cancelled
3002,321,29,9,2023-08-14,Online,31276.17,Cancelled
3003,11,10,7,2023-07-26,Transfer,42340.66,Cancelled
3004,208,20,10,2024-06-30,Card,19411.14,Pending
3005,210,26,1,2023-05-30,Card,28856.44,Cancelled
3006,292,10,6,2024-01-08,Cash,35879.3,Pending
3007,58,16,9,2025-09-10,Transfer,6334.87,Completed
3008,451,28,8,2025-05-16,Online,1019.83,Completed
3009,458,25,2,2025-03-04,Transfer,30043.2,Completed
3010,305,12,4,2023-04-01,Card,27084.77,Completed
3011,414,24,5,2024-03-27,Card,37310.59,Cancelled
3012,125,10,2,2023-02-28,Card,47115.45,Cancelled
3013,114,17,7,2023-12-19,Card,25082.31,Pending
3014,273,8,1,2023-06-13,Card,13082.37,Cancelled
3015,359,26,9,2024-07-18,Online,29722.27,Completed
3016,324,26,1,2025-02-28,Card,44832.55,Completed
3017,43,30,3,2025-03-19,Cash,658.5,Pending
3018,76,9,1,2024-06-09,Card,21710.79,Pending
3019,308,30,2,2023-09-22,Transfer,37527.7,Cancelled
3020,340,6,5,2023-01-05,Online,27239.24,Cancelled
3021,100,26,7,2023-08-27,Cash,42886.07,Cancelled
3022,14,20,7,2024-08-23,Online,28874.94,Pending
3023,179,19,4,2024-09-19,POS,29984.43,Pending
3024,337,5,4,2025-11-12,POS,15204.5,Cancelled
3025,99,30,2,2024-01-13,Card,3645.22,Cancelled
3026,80,28,7,2025-01-01,Online,46748.38,Cancelled
3027,384,10,5,2025-06-25,Transfer,16987.52,Pending
3028,394,7,2,2024-02-27,Cash,28187.09,Pending
3029,331,11,9,2023-07-07,Cash,11378.31,Pending
3030,462,21,10,2023-05-05,POS,32042.68,Pending
3031,233,2,1,2025-01-28,Online,36340.0,Completed
3032,58,23,6,2024-11-09,Card,31956.58,Cancelled
3033,12,3,1,2023-07-10,POS,48638.16,Completed
3034,199,16,4,2023-09-26,Card,13966.28,Pending
3035,26,12,9,2024-04-15,POS,27870.74,Cancelled
3036,80,12,4,2024-10-07,Cash,27485.82,Completed
3037,163,7,6,2024-07-01,Cash,8661.4,Completed
3038,249,22,1,2023-09-26,Online,46338.07,Completed
3039,33,13,5,2023-06-06,POS,36936.23,Completed
3040,341,20,9,2025-06-07,Cash,5939.85,Cancelled
3041,72,20,2,2025-11-05,Transfer,24396.18,Cancelled
3042,86,27,5,2024-03-04,Card,37741.68,Completed
3043,389,18,3,2024-02-10,POS,49073.8,Completed
3044,415,15,10,2023-02-18,Transfer,26878.33,Cancelled
3045,486,23,9,2025-06-18,POS,2617.28,Cancelled
3046,309,25,7,2023-02-15,Transfer,48882.04,Pending
3047,314,17,1,2023-06-23,Transfer,43360.0,Pending
3048,142,16,10,2024-01-29,Transfer,34532.37,Cancelled
3049,428,23,2,2025-03-08,Card,32778.92,Cancelled
3050,4,8,6,2025-04-11,Transfer,4263.9,Completed
3051,270,3,1,2024-07-13,POS,10671.77,Completed
3052,376,13,3,2024-05-23,Online,6773.55,Cancelled
3053,35,21,8,2023-09-16,POS,9026.58,Completed
3054,426,21,1,2025-06-12,Online,23269.79,Cancelled
3055,79,17,9,2023-12-13,Transfer,7560.6,Pending
3056,415,8,3,2023-09-12,POS,42621.97,Cancelled
3057,218,30,5,2024-12-11,POS,28335.75,Cancelled
3058,402,8,6,2023-11-07,POS,24841.92,Completed
3059,61,15,4,2023-11-08,POS,39736.07,Pending
3060,194,13,10,2023-06-04,POS,3964.32,Cancelled
3061,361,13,9,2023-02-07,Card,10639.97,Pending
3062,114,24,2,2023-09-21,POS,25886.6,Pending
3063,170,7,4,2023-09-22,POS,11542.43,Completed
3064,441,28,2,2023-07-15,Card,35946.57,Cancelled
3065,186,2,1,2024-03-02,Card,38865.38,Completed
3066,312,8,6,2024-08-11,POS,45231.38,Cancelled
3067,185,19,4,2024-11-24,Online,44099.95,Completed
3068,37,4,3,2024-09-21,Cash,3783.67,Cancelled
3069,247,30,5,2024-02-20,Cash,7588.84,Completed
3070,132,20,9,2025-09-26,Online,43748.76,Cancelled
3071,252,25,6,2023-05-07,Transfer,16947.73,Completed
3072,451,22,5,2025-04-15,Online,31586.21,Cancelled
3073,213,27,5,2025-02-02,Transfer,33425.12,Cancelled
3074,422,16,3,2024-01-13,Cash,19692.14,Cancelled
3075,398,5,2,2024-05-25,POS,39152.18,Cancelled
3076,292,11,3,2025-07-07,Card,25429.9,Completed
3077,186,22,9,2025-09-18,Online,13142.97,Completed
3078,157,12,8,2025-08-28,Cash,17053.57,Cancelled
3079,102,18,1,2025-03-18,Transfer,4529.01,Pending
3080,322,12,2,2025-04-09,POS,29016.59,Cancelled
3081,373,21,3,2024-01-01,Card,27908.68,Pending
3082,324,1,10,2023-11-20,Cash,21999.37,Cancelled
3083,276,11,6,2023-10-11,Online,10808.38,Cancelled
3084,45,20,1,2025-02-21,POS,36774.94,Cancelled
3085,439,30,7,2023-12-05,Card,46603.61,Pending
3086,128,26,7,2024-07-11,Cash,4822.8,Completed
3087,51,13,9,2023-12-14,Card,16341.66,Completed
3088,132,4,2,2023-11-24,Online,45943.03,Pending
3089,257,19,9,2024-09-21,Online,32514.31,Completed
3090,406,8,9,2025-08-31,POS,29793.95,Cancelled
3091,235,30,2,2023-08-26,Cash,46446.74,Completed
3092,400,13,4,2025-06-18,Transfer,18473.22,Cancelled
3093,364,28,7,2025-11-05,POS,48801.57,Pending
3094,71,15,10,2025-02-09,Transfer,24237.29,Completed
3095,352,16,10,2023-04-27,Card,8557.32,Cancelled
3096,307,15,9,2023-03-18,Cash,10247.06,Cancelled
3097,86,10,3,2023-02-08,POS,47658.12,Pending
3098,117,8,3,2023-08-12,Online,22958.78,Completed
3099,467,17,8,2023-12-31,Cash,15001.89,Pending
3100,293,21,7,2024-09-02,POS,38806.76,Pending
3101,421,27,10,2024-08-18,Online,34460.4,Cancelled
3102,184,28,8,2024-12-29,Online,33391.91,Pending
3103,297,8,6,2025-08-06,Cash,44109.25,Completed
3104,185,12,7,2024-02-18,Transfer,16112.64,Completed
3105,366,10,1,2024-11-04,Transfer,37934.23,Completed
3106,439,9,3,2025-05-31,Card,17505.72,Pending
3107,418,6,2,2025-02-06,Transfer,17928.67,Completed
3108,487,15,4,2023-07-27,Cash,4814.72,Completed
3109,59,21,9,2024-10-26,Cash,21284.92,Completed
3110,114,11,8,2023-03-05,Cash,18873.21,Cancelled
3111,30,2,10,2024-02-04,Cash,38570.02,Completed
3112,481,22,6,2025-01-11,Transfer,35405.09,Completed
3113,382,8,7,2024-06-28,Cash,3825.74,Cancelled
3114,118,22,7,2025-08-05,Online,47571.14,Completed
3115,203,10,8,2024-10-24,POS,21614.41,Cancelled
3116,157,3,9,2024-03-31,Online,12280.79,Cancelled
3117,51,20,10,2023-04-29,Transfer,16003.86,Completed
3118,285,13,1,2025-06-28,POS,45587.56,Completed
3119,345,5,9,2025-09-22,Cash,17972.69,Pending
3120,295,10,1,2025-04-10,POS,31952.93,Pending
3121,465,9,5,2025-02-06,POS,46426.6,Cancelled
3122,222,24,2,2023-04-24,Transfer,44115.77,Pending
3123,191,15,2,2023-01-27,Transfer,22822.28,Completed
3124,135,16,9,2023-04-25,Transfer,47685.94,Cancelled
3125,429,19,10,2023-07-20,Cash,41421.81,Pending
3126,486,9,4,2024-01-24,Transfer,27711.3,Cancelled
3127,110,9,8,2024-01-06,Transfer,48287.42,Cancelled
3128,378,30,7,2024-10-12,Transfer,33550.39,Pending
3129,491,21,3,2023-02-02,Transfer,25085.62,Cancelled
3130,485,8,4,2023-01-27,POS,36724.31,Completed
3131,448,9,8,2023-05-29,Card,12018.44,Cancelled
3132,29,11,6,2025-09-28,Transfer,38318.18,Cancelled
3133,428,15,8,2025-12-06,Online,1414.05,Cancelled
3134,413,5,7,2023-12-03,Transfer,5521.76,Pending
3135,182,11,4,2023-12-06,Cash,7304.21,Pending
3136,342,25,5,2025-10-09,Cash,12459.76,Cancelled
3137,114,24,4,2025-12-13,POS,37484.96,Cancelled
3138,21,11,8,2025-07-28,Card,3376.07,Pending
3139,407,3,5,2024-11-10,POS,5331.27,Cancelled
3140,354,9,8,2025-01-19,Transfer,16963.06,Cancelled
3141,150,12,9,2024-05-14,Card,17271.4,Pending
3142,60,20,10,2023-10-10,Transfer,49194.2,Pending
3143,68,28,9,2024-10-30,Online,25781.08,Pending
3144,159,12,4,2023-09-05,Card,19998.9,Pending
3145,482,1,4,2024-06-20,Online,36021.42,Pending
3146,97,27,5,2024-11-16,POS,47065.77,Cancelled
3147,226,28,2,2025-07-11,Transfer,23309.42,Pending
3148,388,12,3,2025-03-25,Card,35397.61,Completed
3149,75,15,9,2025-06-02,Card,20511.15,Completed
3150,470,9,10,2024-11-28,Cash,17979.86,Cancelled
3151,211,9,5,2025-11-17,Card,37152.26,Completed
3152,481,11,1,2025-02-13,Card,20404.46,Cancelled
3153,339,23,10,2025-09-30,Transfer,42302.97,Pending
3154,166,9,3,2025-01-06,Transfer,10024.7,Pending
3155,113,25,5,2023-04-16,POS,36045.93,Completed
3156,386,30,6,2024-04-25,Online,32697.99,Completed
3157,333,8,5,2024-09-12,Transfer,26759.49,Pending
3158,498,20,4,2025-07-08,Card,2707.9,Cancelled
3159,238,16,6,2023-03-30,Card,7308.55,Cancelled
3160,349,4,6,2023-08-20,Online,36248.46,Cancelled
3161,9,11,8,2025-05-09,Online,30474.42,Cancelled
3162,482,27,4,2024-03-18,Online,34323.78,Cancelled
3163,451,30,10,2023-08-28,Cash,49763.55,Cancelled
3164,319,29,9,2023-10-05,Transfer,16313.49,Completed
3165,367,22,5,2024-08-22,Card,32803.56,Cancelled
3166,411,9,8,2023-05-26,POS,47677.63,Cancelled
3167,332,7,1,2024-04-30,Transfer,8056.1,Cancelled
3168,39,11,1,2023-05-02,Cash,36324.95,Completed
3169,15,22,10,2023-12-14,Transfer,6015.34,Pending
3170,343,28,5,2025-05-07,Online,23779.16,Cancelled
3171,404,7,5,2025-04-23,Transfer,4684.1,Cancelled
3172,287,9,8,2024-06-25,Cash,22124.73,Pending
3173,360,11,7,2024-05-05,Online,26572.01,Pending
3174,416,17,5,2025-08-02,Cash,23719.1,Completed
3175,314,25,4,2023-11-14,Transfer,40228.98,Completed
3176,486,13,1,2025-10-07,Online,45022.46,Pending
3177,83,18,9,2023-07-02,Card,45738.65,Cancelled
3178,168,17,10,2025-11-07,POS,8549.8,Pending
3179,454,5,7,2025-11-07,Card,27527.73,Pending
3180,455,20,9,2024-10-23,Card,15032.58,Completed
3181,299,21,4,2025-02-18,Cash,22367.81,Pending
3182,197,2,7,2024-08-25,Online,46110.02,Cancelled
3183,276,26,8,2024-08-10,Card,41252.76,Pending
3184,134,2,6,2024-04-25,POS,511.04,Pending
3185,242,5,2,2023-12-24,Online,37561.55,Completed
3186,63,24,6,2023-08-20,Card,48829.04,Completed
3187,432,26,3,2025-02-23,Cash,30853.75,Completed
3188,107,28,9,2025-03-31,Card,45512.21,Completed
3189,128,16,6,2023-11-11,Card,25315.42,Completed
3190,286,26,5,2024-04-28,Transfer,7838.36,Completed
3191,33,2,8,2023-06-08,Transfer,42154.0,Cancelled
3192,353,19,7,2025-07-28,Card,4959.2,Cancelled
3193,5,14,8,2024-05-18,Cash,42199.78,Pending
3194,235,3,6,2025-01-26,POS,27847.38,Cancelled
3195,255,25,9,2025-06-01,Online,16719.1,Completed
3196,37,12,1,2025-02-10,Card,37046.42,Pending
3197,233,27,3,2025-01-24,POS,16094.61,Pending
3198,478,3,3,2023-09-06,Card,41036.25,Cancelled
3199,43,1,4,2024-10-03,Online,4273.29,Cancelled
3200,101,29,3,2025-04-16,Cash,4280.65,Completed
3201,430,28,6,2023-09-07,POS,28975.48,Pending
3202,219,5,10,2024-03-03,Transfer,20990.36,Pending
3203,375,12,7,2024-10-09,Card,31038.11,Completed
3204,323,25,5,2023-09-05,Online,7987.84,Completed
3205,217,22,5,2024-09-07,Transfer,2336.08,Pending
3206,269,24,1,2023-12-24,Cash,38158.25,Completed
3207,231,16,2,2024-12-28,Online,32911.03,Cancelled
3208,449,18,7,2024-06-27,Transfer,13093.77,Completed
3209,47,11,5,2025-08-10,Card,16683.25,Pending
3210,13,19,7,2024-06-11,POS,7269.67,Pending
3211,79,6,3,2024-07-04,Cash,45169.91,Cancelled
3212,292,13,5,2024-09-14,POS,47615.9,Cancelled
3213,363,21,8,2025-04-03,Online,3463.45,Completed
3214,130,2,3,2025-01-18,Cash,30341.47,Cancelled
3215,338,14,8,2025-06-06,Cash,4102.28,Cancelled
3216,345,24,5,2024-02-25,Transfer,35263.36,Cancelled
3217,334,15,9,2025-02-13,Card,23433.04,Cancelled
3218,91,27,1,2023-12-16,POS,10103.34,Cancelled
3219,316,21,7,2024-07-15,Card,49171.91,Completed
3220,216,21,6,2023-11-12,POS,13869.6,Pending
3221,150,18,6,2023-04-12,Online,17346.9,Pending
3222,97,1,7,2025-04-25,Card,28125.47,Completed
3223,497,9,6,2025-07-10,Cash,2982.4,Completed
3224,11,4,5,2024-01-01,Transfer,46137.1,Pending
3225,459,26,2,2024-07-12,Online,41772.18,Completed
3226,468,8,2,2023-01-09,Cash,41503.79,Pending
3227,178,16,6,2023-05-24,Transfer,6217.39,Cancelled
3228,65,17,9,2025-02-09,Cash,42133.74,Cancelled
3229,398,3,6,2024-11-05,Transfer,25457.41,Completed
3230,124,20,5,2024-12-16,POS,38094.15,Pending
3231,272,19,9,2024-06-24,Card,13050.16,Completed
3232,466,1,1,2025-07-29,Online,42491.1,Completed
3233,469,8,2,2024-03-27,Card,38743.13,Cancelled
3234,150,1,10,2023-01-20,POS,841.83,Cancelled
3235,379,27,10,2024-03-31,POS,35764.19,Pending
3236,104,9,9,2023-08-10,Cash,5364.51,Cancelled
3237,31,26,4,2025-09-11,Card,27383.58,Completed
3238,142,8,9,2023-04-10,POS,29037.62,Cancelled
3239,94,14,3,2025-12-15,POS,44072.48,Completed
3240,226,11,2,2025-08-19,Online,49247.03,Pending
3241,367,5,1,2025-10-12,Cash,1069.18,Cancelled
3242,310,7,6,2025-12-13,Cash,18104.43,Pending
3243,201,22,9,2023-12-28,POS,38049.68,Pending
3244,207,25,8,2025-08-20,Cash,25692.04,Cancelled
3245,69,23,4,2024-09-08,Card,49921.39,Pending
3246,336,18,2,2025-03-05,POS,11944.32,Completed
3247,408,12,6,2025-10-11,POS,44638.26,Completed
3248,48,6,5,2024-09-17,Cash,15728.61,Cancelled
3249,182,20,5,2024-05-16,Online,30317.48,Cancelled
3250,315,27,5,2024-07-05,Transfer,14867.47,Cancelled
3251,482,5,7,2024-08-20,Card,13439.32,Pending
3252,349,1,3,2025-06-07,Transfer,24253.57,Cancelled
3253,5,18,6,2024-07-16,Online,35074.47,Pending
3254,252,17,2,2025-09-11,POS,19643.18,Completed
3255,132,6,6,2023-02-09,Online,34251.47,Completed
3256,38,5,8,2024-11-02,Card,28128.37,Cancelled
3257,146,2,10,2024-02-04,Transfer,41562.55,Completed
3258,297,6,1,2023-05-23,POS,12765.85,Cancelled
3259,432,9,6,2024-12-06,Online,28099.91,Completed
3260,330,21,2,2024-11-11,Online,36103.26,Completed
3261,245,21,1,2024-05-06,Card,25858.81,Cancelled
3262,203,12,10,2025-09-06,Online,40360.05,Completed
3263,440,10,8,2024-08-01,Transfer,37012.38,Pending
3264,36,22,2,2024-04-08,POS,2337.88,Completed
3265,116,22,9,2023-11-01,Cash,8062.56,Pending
3266,445,7,4,2025-10-14,Cash,43624.34,Cancelled
3267,190,27,9,2025-12-08,Transfer,4662.83,Pending
3268,232,19,5,2025-07-11,Online,11154.1,Completed
3269,473,4,6,2023-12-09,Online,47347.2,Completed
3270,43,3,8,2024-11-24,Online,1532.22,Pending
3271,492,4,9,2024-02-18,Card,7196.11,Completed
3272,22,1,3,2025-05-11,POS,2895.72,Completed
3273,93,27,8,2024-07-21,POS,8193.16,Pending
3274,277,4,4,2023-05-23,Card,37658.67,Completed
3275,153,23,8,2023-07-27,POS,32946.17,Cancelled
3276,365,23,2,2025-12-13,POS,45522.99,Cancelled
3277,298,30,9,2023-06-05,Online,27485.45,Cancelled
3278,182,24,2,2023-10-09,Card,24422.01,Cancelled
3279,376,18,1,2023-02-11,Card,6660.87,Pending
3280,184,22,2,2023-11-07,POS,31533.92,Pending
3281,403,4,9,2025-10-04,POS,10482.87,Cancelled
3282,72,7,9,2023-10-04,Card,36582.45,Cancelled
3283,113,26,2,2024-09-14,Card,25562.1,Pending
